# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 23 17:39:53 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=2.28, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 8.19000 0.9499999881 2.4618122578    0.950 -0.223  3.7461  4.575    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-14      0.00 7.116e-01 2.737e-01 2.612e-03 7.134e-04 6.480e-03 -1.000 1.473e-02 5.328 7.047 7.918 6.120
0.01471 0.00000 8.19000 1.0000000000 2.4729156494    1.000 -0.115  3.7600  4.545    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-14      0.00 7.117e-01 2.735e-01 2.611e-03 7.129e-04 6.476e-03 -1.000 1.473e-02 5.057 6.780 7.618 5.872
0.01471 0.00000 8.19000 1.0499999523 2.4828116894    1.050 -0.011  3.7726  4.513    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.15e-14      0.00 7.120e-01 2.733e-01 2.609e-03 7.124e-04 6.471e-03 -1.000 1.468e-02 4.798 6.531 7.338 5.641
0.01471 0.00000 8.19000 1.1000000238 2.4916803837    1.099  0.087  3.7841  4.480    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -7.2e-14      0.00 7.124e-01 2.728e-01 2.605e-03 7.115e-04 6.462e-03 -1.000 1.474e-02 4.552 6.297 7.077 5.423
0.01471 0.00000 8.19000 1.1499999762 2.4996678829    1.149  0.180  3.7944  4.448    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -8.3e-14      0.00 7.131e-01 2.723e-01 2.601e-03 7.102e-04 6.451e-03 -1.000 1.461e-02 4.321 6.078 6.834 5.219
0.01471 0.00000 8.19000 1.2000000477 2.5068950653    1.200  0.270  3.8043  4.416    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.42e-14      0.00 7.131e-01 2.722e-01 2.601e-03 7.104e-04 6.453e-03 -1.000 1.466e-02 4.094 5.865 6.600 5.020
0.01471 0.00000 8.19000 1.2500000000 2.5134611130    1.250  0.356  3.8139  4.386    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 7.132e-01 2.722e-01 2.601e-03 7.103e-04 6.453e-03 -1.000 1.466e-02 3.879 5.665 6.378 4.833
0.01471 0.00000 8.19000 1.2999999523 2.5194499493    1.300  0.437  3.8231  4.359    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-13      0.00 7.133e-01 2.721e-01 2.601e-03 7.102e-04 6.451e-03 -1.000 1.465e-02 3.677 5.473 6.168 4.655
0.01471 0.00000 8.19000 1.3499999046 2.5249314308    1.350  0.514  3.8325  4.337    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.132e-01 2.722e-01 2.601e-03 7.103e-04 6.452e-03 -1.000 1.464e-02 3.485 5.294 5.969 4.489
0.01471 0.00000 8.19000 1.3999999762 2.5299651623    1.400  0.587  3.8422  4.318    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-13      0.00 7.133e-01 2.721e-01 2.600e-03 7.102e-04 6.452e-03 -1.000 1.460e-02 3.303 5.125 5.781 4.334
0.01471 0.00000 8.19000 1.4500000477 2.5346016884    1.450  0.655  3.8529  4.308    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.133e-01 2.720e-01 2.600e-03 7.100e-04 6.450e-03 -1.000 1.469e-02 3.132 4.970 5.605 4.195
0.01471 0.00000 8.19000 1.5000000000 2.5388846397    1.500  0.722  3.8655  4.306    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.134e-01 2.719e-01 2.599e-03 7.099e-04 6.449e-03 -1.000 1.466e-02 2.964 4.822 5.432 4.066
0.01471 0.00000 8.19000 1.5499999523 2.5428512096    1.550  0.786  3.8789  4.310    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.24e-14      0.00 7.135e-01 2.718e-01 2.599e-03 7.097e-04 6.447e-03 -1.000 1.468e-02 2.805 4.687 5.270 3.951
