# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 23 17:19:40 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=2.28, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0060543 -0.40000 8.19000 1.2507824898 2.5135591030    1.251  0.498  3.8483  4.383    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-13      0.00 7.372e-01 2.568e-01 1.068e-03 2.916e-04 2.649e-03 -1.000 6.060e-03 3.526 5.392 6.037 4.607
0.0060543 -0.40000 8.19000 1.3007112741 2.5195312500    1.301  0.574  3.8612  4.375    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-13      0.00 7.373e-01 2.567e-01 1.067e-03 2.915e-04 2.648e-03 -1.000 5.973e-03 3.334 5.219 5.839 4.453
0.0060543 -0.40000 8.19000 1.3506404161 2.5249986649    1.351  0.647  3.8762  4.378    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 7.374e-01 2.566e-01 1.067e-03 2.914e-04 2.647e-03 -1.000 5.964e-03 3.152 5.060 5.651 4.316
0.0060543 -0.40000 8.19000 1.4005692005 2.5300199986    1.401  0.717  3.8919  4.387    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-13      0.00 7.375e-01 2.565e-01 1.067e-03 2.913e-04 2.647e-03 -1.000 6.051e-03 2.977 4.912 5.474 4.193
0.0060543 -0.40000 8.19000 1.4504979849 2.5346460342    1.451  0.785  3.9074  4.396    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-13      0.00 7.376e-01 2.564e-01 1.066e-03 2.913e-04 2.646e-03 -1.000 5.980e-03 2.807 4.773 5.306 4.078
0.0060543 -0.40000 8.19000 1.5004268885 2.5389196873    1.500  0.850  3.9219  4.404    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-13      0.00 7.377e-01 2.563e-01 1.066e-03 2.912e-04 2.645e-03 -1.000 6.030e-03 2.645 4.647 5.154 3.974
0.0060543 -0.40000 8.19000 1.5503555536 2.5428783894    1.550  0.912  3.9355  4.411    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.378e-01 2.563e-01 1.066e-03 2.911e-04 2.645e-03 -1.000 5.970e-03 2.490 4.534 5.018 3.881
0.0060543 -0.40000 8.19000 1.6002845764 2.5465543270    1.600  0.971  3.9484  4.416    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.19e-14      0.00 7.379e-01 2.562e-01 1.066e-03 2.911e-04 2.644e-03 -1.000 5.985e-03 2.342 4.431 4.898 3.795
0.0060543 -0.40000 8.19000 1.6502133608 2.5499756336    1.650  1.028  3.9604  4.420    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-14      0.00 7.379e-01 2.561e-01 1.066e-03 2.910e-04 2.643e-03 -1.000 5.978e-03 2.199 4.336 4.788 3.713
0.0060543 -0.40000 8.19000 1.7001422644 2.5531671047    1.699  1.083  3.9715  4.423    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.380e-01 2.560e-01 1.065e-03 2.909e-04 2.643e-03 -1.000 6.019e-03 2.062 4.248 4.689 3.636
0.0060543 -0.40000 8.19000 1.7500711679 2.5561497211    1.749  1.136  3.9818  4.424    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.380e-01 2.560e-01 1.065e-03 2.909e-04 2.642e-03 -1.000 5.976e-03 1.930 4.164 4.595 3.560
0.0060543 -0.40000 8.19000 1.7999999523 2.5589430332    1.799  1.187  3.9913  4.423    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.381e-01 2.559e-01 1.065e-03 2.908e-04 2.642e-03 -1.000 6.017e-03 1.804 4.083 4.506 3.487
0.0060543 -0.40000 8.19000 1.8474507332 2.5614373684    1.846  1.233  3.9997  4.422    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.381e-01 2.559e-01 1.065e-03 2.908e-04 2.642e-03 -1.000 6.020e-03 1.688 4.008 4.426 3.418
0.0060543 -0.40000 8.19000 1.8949013948 2.5637886524    1.894  1.278  4.0075  4.419    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.559e-01 1.064e-03 2.908e-04 2.641e-03 -1.000 5.982e-03 1.575 3.935 4.347 3.350
0.0060543 -0.40000 8.19000 1.9423522949 2.5660083294    1.942  1.322  4.0150  4.416    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.558e-01 1.065e-03 2.908e-04 2.642e-03 -1.000 5.988e-03 1.465 3.864 4.272 3.283
0.0060543 -0.40000 8.19000 1.9898030758 2.5681066513    1.990  1.365  4.0221  4.412    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.558e-01 1.064e-03 2.907e-04 2.641e-03 -1.000 6.040e-03 1.358 3.795 4.198 3.218
0.0060543 -0.40000 8.19000 2.0372538567 2.5700929165    2.037  1.407  4.0291  4.408    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.557e-01 1.064e-03 2.907e-04 2.641e-03 -1.000 6.006e-03 1.252 3.726 4.126 3.153
0.0060543 -0.40000 8.19000 2.0847046375 2.5719754696    2.084  1.448  4.0357  4.403    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.557e-01 1.064e-03 2.907e-04 2.641e-03 -1.000 5.999e-03 1.149 3.659 4.055 3.089
0.0060543 -0.40000 8.19000 2.1321556568 2.5737621784    2.131  1.489  4.0421  4.398    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.557e-01 1.064e-03 2.907e-04 2.641e-03 -1.000 5.980e-03 1.048 3.593 3.986 3.026
0.0060543 -0.40000 8.19000 2.1796064377 2.5754597187    2.178  1.528  4.0482  4.393    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.557e-01 1.064e-03 2.907e-04 2.640e-03 -1.000 5.968e-03 0.950 3.527 3.918 2.963
0.0060543 -0.40000 8.19000 2.1995441914 2.5761477947    2.198  1.545  4.0507  4.390    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.557e-01 1.064e-03 2.907e-04 2.640e-03 -1.000 5.975e-03 0.909 3.500 3.889 2.937
0.0060543 -0.40000 8.19000 2.2270572186 2.5770742893    2.226  1.567  4.0542  4.387    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.557e-01 1.064e-03 2.907e-04 2.640e-03 -1.000 5.994e-03 0.852 3.463 3.851 2.902
0.0060543 -0.40000 8.19000 2.2745077610 2.5786116123    2.273  1.605  4.0599  4.381    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.557e-01 1.064e-03 2.906e-04 2.640e-03 -1.000 6.007e-03 0.757 3.399 3.784 2.840
0.0060543 -0.40000 8.19000 2.3198568821 2.5800135136    2.318  1.641  4.0652  4.375    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.556e-01 1.064e-03 2.906e-04 2.640e-03 -1.000 6.023e-03 0.667 3.339 3.722 2.783
0.0060543 -0.40000 8.19000 2.3219587803 2.5800769329    2.321  1.643  4.0655  4.375    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.556e-01 1.064e-03 2.906e-04 2.640e-03 -1.000 6.024e-03 0.663 3.337 3.719 2.780
0.0060543 -0.40000 8.19000 2.3609826565 2.5812313557    2.360  1.673  4.0699  4.370    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.556e-01 1.064e-03 2.906e-04 2.640e-03 -1.000 6.047e-03 0.588 3.286 3.667 2.731
0.0060543 -0.40000 8.19000 2.3694093227 2.5814747810    2.368  1.680  4.0709  4.368    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.556e-01 1.064e-03 2.906e-04 2.640e-03 -1.000 6.052e-03 0.571 3.275 3.655 2.720
0.0060543 -0.40000 8.19000 2.4430248737 2.5835206509    2.442  1.735  4.0789  4.359    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.374e-01 2.565e-01 1.067e-03 2.914e-04 2.648e-03 -1.000 6.061e-03 0.433 3.182 3.560 2.631
